x,y,z
3.292456127497511709e+00,6.855226361994787299e-02,0.000000000000000000e+00
3.292456127497511709e+00,6.855226361994787299e-02,3.600000000000000089e+00
7.127375705961366270e-01,5.934300825279311548e-02,0.000000000000000000e+00
7.127375705961366270e-01,5.934300825279311548e-02,3.600000000000000089e+00
1.531975281663372490e+00,8.394327208530820428e-02,0.000000000000000000e+00
1.531975281663372490e+00,8.394327208530820428e-02,3.600000000000000089e+00
3.609665200686312136e+00,5.799643323617319907e-02,0.000000000000000000e+00
3.609665200686312136e+00,5.799643323617319907e-02,3.600000000000000089e+00
8.416920639043241614e-01,8.539691439817009844e-02,0.000000000000000000e+00
8.416920639043241614e-01,8.539691439817009844e-02,3.600000000000000089e+00
3.246792287020581647e+00,1.198089165610710383e-01,0.000000000000000000e+00
3.246792287020581647e+00,1.198089165610710383e-01,3.600000000000000089e+00
1.916045490956317376e+00,0.000000000000000000e+00,1.015611376409108368e+00
1.916045490956317376e+00,1.199999999999999956e-01,1.015611376409108368e+00
1.586937970447148238e+00,0.000000000000000000e+00,3.329327370942940512e-01
1.586937970447148238e+00,1.199999999999999956e-01,3.329327370942940512e-01
4.108281298152927974e+00,0.000000000000000000e+00,2.616908665445087934e+00
4.108281298152927974e+00,1.199999999999999956e-01,2.616908665445087934e+00
4.938738801203305329e+00,0.000000000000000000e+00,1.244017387052443580e+00
4.938738801203305329e+00,1.199999999999999956e-01,1.244017387052443580e+00
3.203325491931205082e+00,0.000000000000000000e+00,2.459888074188090634e+00
3.203325491931205082e+00,1.199999999999999956e-01,2.459888074188090634e+00
1.073029665799460686e+00,0.000000000000000000e+00,1.666647349013410384e+00
1.073029665799460686e+00,1.199999999999999956e-01,1.666647349013410384e+00
2.022552246644504503e+00,0.000000000000000000e+00,3.362961833232814168e+00
2.022552246644504503e+00,1.199999999999999956e-01,3.362961833232814168e+00
1.458101569074126136e+00,0.000000000000000000e+00,2.000373548044626748e+00
1.458101569074126136e+00,1.199999999999999956e-01,2.000373548044626748e+00
3.246926167156064746e+00,0.000000000000000000e+00,3.822498502413319565e-01
3.246926167156064746e+00,1.199999999999999956e-01,3.822498502413319565e-01
2.816180908018775408e+00,0.000000000000000000e+00,2.657974287997149965e+00
2.816180908018775408e+00,1.199999999999999956e-01,2.657974287997149965e+00
1.558131701146603376e+00,0.000000000000000000e+00,4.204337670329021809e-02
1.558131701146603376e+00,1.199999999999999956e-01,4.204337670329021809e-02
6.848197671971997247e-01,0.000000000000000000e+00,9.366251200314433811e-01
6.848197671971997247e-01,1.199999999999999956e-01,9.366251200314433811e-01
2.918584282750980030e+00,0.000000000000000000e+00,2.665509526953159458e+00
2.918584282750980030e+00,1.199999999999999956e-01,2.665509526953159458e+00
5.344215539062823872e+00,0.000000000000000000e+00,6.558481318267558868e-02
5.344215539062823872e+00,1.199999999999999956e-01,6.558481318267558868e-02
2.767433183410382913e+00,0.000000000000000000e+00,1.597261878183581230e-01
2.767433183410382913e+00,1.199999999999999956e-01,1.597261878183581230e-01
4.097020665621632141e+00,0.000000000000000000e+00,3.363800074738655610e+00
4.097020665621632141e+00,1.199999999999999956e-01,3.363800074738655610e+00
3.866898677285158792e-01,0.000000000000000000e+00,3.330643481314205623e+00
3.866898677285158792e-01,1.199999999999999956e-01,3.330643481314205623e+00
1.917475575056499348e+00,0.000000000000000000e+00,5.653551075422479366e-01
1.917475575056499348e+00,1.199999999999999956e-01,5.653551075422479366e-01
4.140857131731582541e+00,0.000000000000000000e+00,2.709353751984047154e+00
4.140857131731582541e+00,1.199999999999999956e-01,2.709353751984047154e+00
9.514803945501559834e-01,0.000000000000000000e+00,6.279745001952297123e-02
9.514803945501559834e-01,1.199999999999999956e-01,6.279745001952297123e-02
4.345425494055353610e+00,0.000000000000000000e+00,1.715356070022128421e+00
4.345425494055353610e+00,1.199999999999999956e-01,1.715356070022128421e+00
2.886622158445180997e+00,0.000000000000000000e+00,8.913120868280622819e-03
2.886622158445180997e+00,1.199999999999999956e-01,8.913120868280622819e-03
1.721916988320067565e+00,0.000000000000000000e+00,1.379426624623766529e+00
1.721916988320067565e+00,1.199999999999999956e-01,1.379426624623766529e+00
3.698276257127081745e+00,0.000000000000000000e+00,1.170288200197239892e+00
3.698276257127081745e+00,1.199999999999999956e-01,1.170288200197239892e+00
4.128269121914314610e+00,0.000000000000000000e+00,3.357897214971996114e+00
4.128269121914314610e+00,1.199999999999999956e-01,3.357897214971996114e+00
2.922648928735810614e+00,0.000000000000000000e+00,2.816862102554182457e+00
2.922648928735810614e+00,1.199999999999999956e-01,2.816862102554182457e+00
1.899482953145460451e+00,0.000000000000000000e+00,2.442765006815590390e+00
1.899482953145460451e+00,1.199999999999999956e-01,2.442765006815590390e+00
1.618423141525236364e+00,0.000000000000000000e+00,1.739418239349286077e+00
1.618423141525236364e+00,1.199999999999999956e-01,1.739418239349286077e+00
3.578922179516949575e-01,0.000000000000000000e+00,1.800525172518697925e+00
3.578922179516949575e-01,1.199999999999999956e-01,1.800525172518697925e+00
4.259623018313032361e+00,0.000000000000000000e+00,3.862594972485604572e-01
4.259623018313032361e+00,1.199999999999999956e-01,3.862594972485604572e-01
4.345444891017725908e+00,0.000000000000000000e+00,7.881547320383486700e-04
4.345444891017725908e+00,1.199999999999999956e-01,7.881547320383486700e-04
1.158412802998600055e+00,0.000000000000000000e+00,2.594654233672431864e+00
1.158412802998600055e+00,1.199999999999999956e-01,2.594654233672431864e+00
1.003605583817092750e+00,0.000000000000000000e+00,2.958610785718059244e+00
1.003605583817092750e+00,1.199999999999999956e-01,2.958610785718059244e+00
7.188217263193129591e-01,0.000000000000000000e+00,1.883937167544070368e+00
7.188217263193129591e-01,1.199999999999999956e-01,1.883937167544070368e+00
4.973132901617829837e+00,0.000000000000000000e+00,3.536826253161331923e+00
4.973132901617829837e+00,1.199999999999999956e-01,3.536826253161331923e+00
4.915471290777590596e+00,0.000000000000000000e+00,7.790129254063147268e-01
4.915471290777590596e+00,1.199999999999999956e-01,7.790129254063147268e-01
1.300994187122540002e-01,0.000000000000000000e+00,3.259061862167734080e+00
1.300994187122540002e-01,1.199999999999999956e-01,3.259061862167734080e+00
1.738852090987269783e+00,0.000000000000000000e+00,1.209458722916450846e+00
1.738852090987269783e+00,1.199999999999999956e-01,1.209458722916450846e+00
4.988578731276717804e+00,0.000000000000000000e+00,2.129246602290626900e+00
4.988578731276717804e+00,1.199999999999999956e-01,2.129246602290626900e+00
4.841271259552409667e+00,0.000000000000000000e+00,1.760273381042078311e+00
4.841271259552409667e+00,1.199999999999999956e-01,1.760273381042078311e+00
1.790825577759276976e+00,0.000000000000000000e+00,3.433975389586161775e+00
1.790825577759276976e+00,1.199999999999999956e-01,3.433975389586161775e+00
3.023872553058180479e+00,0.000000000000000000e+00,1.119616279082783716e+00
3.023872553058180479e+00,1.199999999999999956e-01,1.119616279082783716e+00
1.011184206986914802e+00,0.000000000000000000e+00,2.028130701616781106e+00
1.011184206986914802e+00,1.199999999999999956e-01,2.028130701616781106e+00
5.193161879218758159e+00,0.000000000000000000e+00,3.432062701013002037e+00
5.193161879218758159e+00,1.199999999999999956e-01,3.432062701013002037e+00
1.616905263347802491e+00,0.000000000000000000e+00,2.992331017219355349e+00
1.616905263347802491e+00,1.199999999999999956e-01,2.992331017219355349e+00
3.194776538159365575e+00,0.000000000000000000e+00,1.427129008591380144e+00
3.194776538159365575e+00,1.199999999999999956e-01,1.427129008591380144e+00
4.162311126556357821e-01,0.000000000000000000e+00,1.533096237648657434e+00
4.162311126556357821e-01,1.199999999999999956e-01,1.533096237648657434e+00
4.765929717999683568e+00,0.000000000000000000e+00,2.771258461836838105e+00
4.765929717999683568e+00,1.199999999999999956e-01,2.771258461836838105e+00
1.586273653733848987e-01,0.000000000000000000e+00,1.753619702547244863e+00
1.586273653733848987e-01,1.199999999999999956e-01,1.753619702547244863e+00
4.259568617364419829e+00,0.000000000000000000e+00,1.461616327346620503e+00
4.259568617364419829e+00,1.199999999999999956e-01,1.461616327346620503e+00
1.164248481109078082e+00,0.000000000000000000e+00,2.268878312958224175e+00
1.164248481109078082e+00,1.199999999999999956e-01,2.268878312958224175e+00
1.608540013867754581e+00,0.000000000000000000e+00,3.246756151179129302e-01
1.608540013867754581e+00,1.199999999999999956e-01,3.246756151179129302e-01
1.643816089087270838e+00,0.000000000000000000e+00,1.008163491553878410e+00
1.643816089087270838e+00,1.199999999999999956e-01,1.008163491553878410e+00
1.585798536951620541e+00,0.000000000000000000e+00,2.827608133303836535e+00
1.585798536951620541e+00,1.199999999999999956e-01,2.827608133303836535e+00
2.458040900483553060e+00,0.000000000000000000e+00,1.802702095679763694e+00
2.458040900483553060e+00,1.199999999999999956e-01,1.802702095679763694e+00
6.291217222450106172e-01,0.000000000000000000e+00,3.171912089167515103e-01
6.291217222450106172e-01,1.199999999999999956e-01,3.171912089167515103e-01
1.882661800251806961e+00,0.000000000000000000e+00,2.336288050657594262e+00
1.882661800251806961e+00,1.199999999999999956e-01,2.336288050657594262e+00
1.504117359316106683e-01,0.000000000000000000e+00,3.242091401476725032e+00
1.504117359316106683e-01,1.199999999999999956e-01,3.242091401476725032e+00
1.720743979036754023e-01,0.000000000000000000e+00,2.906013131082198164e+00
1.720743979036754023e-01,1.199999999999999956e-01,2.906013131082198164e+00
4.941046343182506462e+00,0.000000000000000000e+00,1.683874566893186930e+00
4.941046343182506462e+00,1.199999999999999956e-01,1.683874566893186930e+00
1.099711011007522998e+00,0.000000000000000000e+00,1.585774361150876777e+00
1.099711011007522998e+00,1.199999999999999956e-01,1.585774361150876777e+00
1.750269044313180977e+00,0.000000000000000000e+00,9.811921549842166357e-01
1.750269044313180977e+00,1.199999999999999956e-01,9.811921549842166357e-01
4.874816138187554770e+00,0.000000000000000000e+00,1.635905580018464311e+00
4.874816138187554770e+00,1.199999999999999956e-01,1.635905580018464311e+00
3.303317375454979832e+00,0.000000000000000000e+00,1.571266701974787239e+00
3.303317375454979832e+00,1.199999999999999956e-01,1.571266701974787239e+00
1.623730570704713605e+00,0.000000000000000000e+00,2.082240791962999271e+00
1.623730570704713605e+00,1.199999999999999956e-01,2.082240791962999271e+00
3.717473964251707397e+00,0.000000000000000000e+00,3.466170924510879825e+00
3.717473964251707397e+00,1.199999999999999956e-01,3.466170924510879825e+00
3.018876866946087034e+00,0.000000000000000000e+00,1.893427861811791235e+00
3.018876866946087034e+00,1.199999999999999956e-01,1.893427861811791235e+00
2.732891695775129914e+00,0.000000000000000000e+00,2.196426816213035149e+00
2.732891695775129914e+00,1.199999999999999956e-01,2.196426816213035149e+00
4.206765541061323610e+00,0.000000000000000000e+00,6.010545781110502306e-01
4.206765541061323610e+00,1.199999999999999956e-01,6.010545781110502306e-01
2.609863308755043576e+00,0.000000000000000000e+00,1.470788595411188338e+00
2.609863308755043576e+00,1.199999999999999956e-01,1.470788595411188338e+00
4.573853722537508104e-01,0.000000000000000000e+00,2.160911220891054363e+00
4.573853722537508104e-01,1.199999999999999956e-01,2.160911220891054363e+00
3.265337014546496164e+00,0.000000000000000000e+00,1.115885548334416333e+00
3.265337014546496164e+00,1.199999999999999956e-01,1.115885548334416333e+00
6.518112243285872909e-02,0.000000000000000000e+00,1.655852849431006080e+00
6.518112243285872909e-02,1.199999999999999956e-01,1.655852849431006080e+00
3.743923320548931066e+00,0.000000000000000000e+00,7.275337544445416027e-01
3.743923320548931066e+00,1.199999999999999956e-01,7.275337544445416027e-01
2.855206315603511680e+00,0.000000000000000000e+00,1.066736438943750587e+00
2.855206315603511680e+00,1.199999999999999956e-01,1.066736438943750587e+00
4.606916997533307523e+00,0.000000000000000000e+00,2.553665474221627374e+00
4.606916997533307523e+00,1.199999999999999956e-01,2.553665474221627374e+00
2.617906521561985222e+00,0.000000000000000000e+00,3.007175613440945305e+00
2.617906521561985222e+00,1.199999999999999956e-01,3.007175613440945305e+00
1.235378350426871386e+00,0.000000000000000000e+00,3.056243234594284264e+00
1.235378350426871386e+00,1.199999999999999956e-01,3.056243234594284264e+00
3.863978643291611004e+00,0.000000000000000000e+00,3.582646930704563859e-01
3.863978643291611004e+00,1.199999999999999956e-01,3.582646930704563859e-01
3.413193232596553717e+00,0.000000000000000000e+00,2.969160297029148632e-01
3.413193232596553717e+00,1.199999999999999956e-01,2.969160297029148632e-01
3.500264176496614255e+00,0.000000000000000000e+00,2.459425996242279588e-01
3.500264176496614255e+00,1.199999999999999956e-01,2.459425996242279588e-01
1.716382585914025594e+00,0.000000000000000000e+00,1.871700137625649907e+00
1.716382585914025594e+00,1.199999999999999956e-01,1.871700137625649907e+00
1.890298051739915053e+00,0.000000000000000000e+00,2.700671192185928771e+00
1.890298051739915053e+00,1.199999999999999956e-01,2.700671192185928771e+00
2.492402096422004831e+00,0.000000000000000000e+00,6.971780263585943826e-01
2.492402096422004831e+00,1.199999999999999956e-01,6.971780263585943826e-01
1.809568334081001817e+00,0.000000000000000000e+00,2.751353821959186430e+00
1.809568334081001817e+00,1.199999999999999956e-01,2.751353821959186430e+00
5.068032870873873108e+00,0.000000000000000000e+00,7.518483353327738428e-01
5.068032870873873108e+00,1.199999999999999956e-01,7.518483353327738428e-01
2.584754590441430966e-01,0.000000000000000000e+00,3.527460091186935820e+00
2.584754590441430966e-01,1.199999999999999956e-01,3.527460091186935820e+00
9.007296433677991487e-01,0.000000000000000000e+00,5.973751658351414973e-01
9.007296433677991487e-01,1.199999999999999956e-01,5.973751658351414973e-01
1.805882624804686420e+00,0.000000000000000000e+00,2.689884418574689295e+00
1.805882624804686420e+00,1.199999999999999956e-01,2.689884418574689295e+00
2.150669874598380993e+00,0.000000000000000000e+00,3.747675169326901701e-01
2.150669874598380993e+00,1.199999999999999956e-01,3.747675169326901701e-01
1.917877238261608053e+00,0.000000000000000000e+00,1.114260827432649759e+00
1.917877238261608053e+00,1.199999999999999956e-01,1.114260827432649759e+00
3.487637705038014069e+00,0.000000000000000000e+00,2.961764944289456691e-01
3.487637705038014069e+00,1.199999999999999956e-01,2.961764944289456691e-01
2.923813963454448550e-01,0.000000000000000000e+00,3.350227587387572203e+00
2.923813963454448550e-01,1.199999999999999956e-01,3.350227587387572203e+00
2.966099627614937173e+00,0.000000000000000000e+00,1.376274660034520814e+00
2.966099627614937173e+00,1.199999999999999956e-01,1.376274660034520814e+00
1.516331844229261705e+00,0.000000000000000000e+00,2.372975139434516378e-01
1.516331844229261705e+00,1.199999999999999956e-01,2.372975139434516378e-01
6.273955981583217989e-01,0.000000000000000000e+00,1.575265715072277528e+00
6.273955981583217989e-01,1.199999999999999956e-01,1.575265715072277528e+00
5.173980074380015282e+00,0.000000000000000000e+00,2.581727813947901407e+00
5.173980074380015282e+00,1.199999999999999956e-01,2.581727813947901407e+00
6.989748585095720834e-01,0.000000000000000000e+00,1.068028126144185519e+00
6.989748585095720834e-01,1.199999999999999956e-01,1.068028126144185519e+00
3.200617353057288117e+00,0.000000000000000000e+00,1.885267817662339640e+00
3.200617353057288117e+00,1.199999999999999956e-01,1.885267817662339640e+00
3.214560021952934221e+00,0.000000000000000000e+00,1.546020187857555905e+00
3.214560021952934221e+00,1.199999999999999956e-01,1.546020187857555905e+00
